Date	Item	Liters	pH	TDS	Hardness	Turbidity
02-04-2025	Rice	5.83	8.29	151	69	3.64
02-04-2025	Eggs	4.62	7.41	455	252	1.8
02-04-2025	Pork	7.31	8.16	57	155	0.62
02-04-2025	Oranges	3.42	8.08	491	124	2.61
03-04-2025	Yogurt	1.67	6.79	61	97	0.79
03-04-2025	Eggs	7.36	7.23	386	136	0.8
03-04-2025	Milk	7.59	7.48	370	261	2.42
03-04-2025	Beef	6.03	8.41	161	80	4.73
04-04-2025	Bread	1.6	7.12	72	225	4.26
04-04-2025	Rice	4.66	7.76	353	89	0.24
04-04-2025	Eggs	2.08	7.38	108	59	4.44
04-04-2025	Chicken	8.11	7.42	134	167	0.1
04-04-2025	Wheat	3.15	7.61	266	67	0.42
04-04-2025	Eggs	7.5	6.88	82	82	1.08
05-04-2025	Potatoes	0.69	7.44	61	131	1.95
05-04-2025	Wheat	2.42	7.05	64	116	3.97
05-04-2025	Milk	5.2	7.22	479	103	2.01
05-04-2025	Coffee	8.33	8.25	351	126	2.91
05-04-2025	Sugar	5.8	7.42	214	214	1.91
06-04-2025	Cheese	7.2	7.62	446	102	0.78
06-04-2025	Bananas	9.65	7.44	420	167	1.46
06-04-2025	Chicken	6.99	7.98	483	118	3.97
07-04-2025	Chicken	4.42	7.9	433	181	1.56
07-04-2025	Tomatoes	3.95	7.59	266	300	4.73
08-04-2025	Rice	3.45	7.68	147	266	2
08-04-2025	Cheese	4.12	6.89	290	293	0.71
08-04-2025	Potatoes	3.1	6.61	342	260	0.25
08-04-2025	Tea	4.4	8.01	121	63	0.66
08-04-2025	Bananas	1.07	7.66	448	245	3.94
09-04-2025	Wheat	4.37	7.9	335	171	0.86
09-04-2025	Tomatoes	4.01	7.57	54	196	1.73
10-04-2025	Pork	7.16	7.85	426	210	3.7
11-04-2025	Yogurt	1.9	8.4	279	94	4.75
11-04-2025	Wheat	2.75	6.88	203	269	4.18
11-04-2025	Eggs	1.42	6.94	106	196	1.52
11-04-2025	Potatoes	8.33	7.97	321	51	3.31
11-04-2025	Wheat	8.25	6.53	167	94	4.46
12-04-2025	Tomatoes	4.5	6.7	316	119	3.15
12-04-2025	Sugar	1.68	7.83	197	156	0.98
12-04-2025	Apples	3.63	7.67	249	256	3.77
12-04-2025	Butter	4.76	7.52	429	109	2.57
12-04-2025	Tomatoes	5.93	6.7	82	232	4.55
12-04-2025	Wheat	6.07	8.32	385	259	1.03
13-04-2025	Pork	3.84	7.58	471	261	3.45
14-04-2025	Chicken	2.28	7.22	417	259	0.68
14-04-2025	Tomatoes	2.89	6.57	367	73	0.38
14-04-2025	Pork	2.05	8.06	195	215	3.79
14-04-2025	Wheat	2.78	8.24	190	275	3.18
14-04-2025	Sugar	6.53	7.24	79	216	1.99
14-04-2025	Butter	3.77	7.18	93	276	1.91
14-04-2025	Eggs	1.36	6.55	335	224	2.03
15-04-2025	Beef	2.03	7.07	388	227	3.53
15-04-2025	Fish	8.15	8.48	339	232	4.48
15-04-2025	Butter	6.43	7.75	442	209	2.91
15-04-2025	Milk	7.95	7.22	311	130	4.86
16-04-2025	Tomatoes	4.27	6.78	166	281	2.25
17-04-2025	Wheat	8.43	7.1	421	223	1.65
17-04-2025	Oranges	2.16	7.91	62	54	2.87
18-04-2025	Pork	9.15	6.81	199	231	2.26
18-04-2025	Cheese	1.31	8.41	327	197	3.81
18-04-2025	Coffee	3.77	8.45	377	282	1.09
18-04-2025	Bananas	9.57	7.15	211	287	1.23
18-04-2025	Bananas	7.13	7.71	83	195	1.39
18-04-2025	Fish	3.49	8.34	187	228	4.71
19-04-2025	Oranges	5.85	8.04	437	136	4.81
19-04-2025	Bananas	6.22	8.28	199	83	3.07
19-04-2025	Wheat	3.53	7.77	150	172	0.67
19-04-2025	Beef	1.81	7.91	311	136	4.92
20-04-2025	Chicken	9.29	6.99	258	222	2.97
20-04-2025	Beef	4.06	7.57	400	265	4.48
20-04-2025	Potatoes	8.4	7.3	323	77	4.65
20-04-2025	Chicken	8.67	6.53	441	50	1.94
21-04-2025	Potatoes	2.86	6.69	394	241	4.12
21-04-2025	Butter	5.04	8.16	303	124	3.55
21-04-2025	Butter	6.16	6.76	405	199	2.53
21-04-2025	Yogurt	1.7	8.31	108	73	4.03
22-04-2025	Yogurt	4.27	6.7	311	219	4.84
22-04-2025	Oranges	0.9	8.03	115	219	3.48
23-04-2025	Apples	2.98	6.71	225	93	4.45
23-04-2025	Butter	2.53	7.36	170	123	1.29
24-04-2025	Pork	6.12	8.17	192	53	3.68
24-04-2025	Chicken	1.09	8.1	78	127	3.09
24-04-2025	Bananas	1.84	6.99	56	195	4.17
24-04-2025	Chicken	6.89	8.02	55	213	0.67
24-04-2025	Eggs	8.22	7.84	279	77	0.83
25-04-2025	Wheat	8.32	7.03	70	237	0.44
25-04-2025	Yogurt	0.6	8.32	146	191	1.09
26-04-2025	Bread	3.53	7.28	374	221	2.04
26-04-2025	Wheat	7.73	6.68	131	73	3.12
27-04-2025	Tea	7.76	7.75	346	81	0.52
28-04-2025	Bread	8.77	6.52	458	164	1.97
28-04-2025	Bananas	8.06	8.1	482	91	3.15
28-04-2025	Wheat	6.84	8.2	158	107	3.91
28-04-2025	Oranges	4.51	8.43	100	278	1.38
28-04-2025	Yogurt	5.8	7.74	452	54	3.88
29-04-2025	Apples	8.27	7.11	193	265	2.51
29-04-2025	Coffee	3.31	6.6	89	284	0.32
29-04-2025	Sugar	3.48	8.5	147	108	2.98
29-04-2025	Eggs	8.42	8.03	307	101	0.47
29-04-2025	Tomatoes	8.52	6.86	486	286	1.27
30-04-2025	Apples	6.36	7.11	349	89	2.87
30-04-2025	Chicken	5.29	7.76	451	150	4.23
01-05-2025	Milk	7.67	8.44	223	70	2.12
01-05-2025	Wheat	3.57	7.61	410	268	2.31
01-05-2025	Wheat	5.43	6.69	432	82	2.19
01-05-2025	Tomatoes	6.24	6.88	165	195	2.14
03-05-2025	Wheat	8.45	8.12	378	219	3.61
03-05-2025	Beef	9.67	7.37	404	196	2.01
03-05-2025	Eggs	7.77	7.91	482	83	2.37
04-05-2025	Apples	3.74	7.95	365	295	0.24
04-05-2025	Bananas	1.13	6.8	480	57	1.76
04-05-2025	Butter	8.78	7.91	435	240	3.83
04-05-2025	Sugar	6.76	7.54	212	118	1.06
04-05-2025	Beef	6.99	6.7	347	217	2.15
05-05-2025	Yogurt	7.49	7.26	210	150	3.1
05-05-2025	Cheese	1.92	7.66	86	59	3.7
05-05-2025	Butter	7.6	6.55	282	168	3.88
05-05-2025	Yogurt	0.6	7.27	457	159	4.41
05-05-2025	Tomatoes	7.44	7.83	357	76	4.46
06-05-2025	Butter	6.84	7.05	431	224	2.86
07-05-2025	Rice	7.69	7.82	281	186	1.53
07-05-2025	Chicken	2.4	6.84	207	70	1
07-05-2025	Coffee	3.15	7.7	392	218	1.02
07-05-2025	Potatoes	9.31	7.41	331	199	4.12
07-05-2025	Rice	3	8.18	429	188	4.12
08-05-2025	Wheat	3.28	7.3	471	235	3.87
09-05-2025	Oranges	4.79	7.31	211	54	2.01
09-05-2025	Bread	9.03	7.98	236	220	0.26
10-05-2025	Bread	1.23	8.07	179	83	3.12
10-05-2025	Tomatoes	2.47	7.9	307	191	4.17
11-05-2025	Pork	7.44	8.4	214	243	4.18
11-05-2025	Rice	9.09	7.82	475	134	4.92
12-05-2025	Chicken	8.55	7.87	455	290	1.67
12-05-2025	Bread	1.16	6.61	315	52	0.94
13-05-2025	Beef	6.21	6.93	157	293	1.04
13-05-2025	Bananas	6.77	6.5	178	85	1.82
13-05-2025	Fish	8.3	7.08	474	114	2.01
14-05-2025	Tea	5.47	7.85	111	86	2.03
14-05-2025	Eggs	5.65	7.07	143	115	3.86
14-05-2025	Sugar	6.16	7.45	248	130	0.69
15-05-2025	Potatoes	6.76	6.85	486	60	4.82
15-05-2025	Wheat	4.69	8.48	337	174	2.34
15-05-2025	Cheese	2.57	6.62	90	120	4.5
16-05-2025	Bananas	2.6	7.94	56	288	4.61
16-05-2025	Milk	5.17	8.36	362	150	0.97
16-05-2025	Beef	5.29	8.36	499	169	0.75
16-05-2025	Rice	3.53	8.45	290	176	0.9
17-05-2025	Milk	3.87	8.47	303	54	3.15
17-05-2025	Beef	1.01	7.56	167	238	3.82
18-05-2025	Tea	5.11	6.64	330	218	1.29
18-05-2025	Cheese	2.69	8.39	321	92	1.93
19-05-2025	Milk	0.67	7.24	176	103	4.73
19-05-2025	Wheat	1.37	7.65	50	206	0.97
20-05-2025	Eggs	9.76	8.06	362	250	4.31
20-05-2025	Oranges	8.8	7.64	115	250	2.63
20-05-2025	Apples	2.71	8.1	310	292	2.09
21-05-2025	Pork	9.53	7.74	293	193	4.14
21-05-2025	Yogurt	2.82	6.58	214	147	4.59
21-05-2025	Bread	8.7	6.74	158	166	2.42
22-05-2025	Tomatoes	7.85	7.07	135	158	1.54
22-05-2025	Cheese	6.61	7.5	477	257	2.3
22-05-2025	Chicken	2.47	7.45	494	184	4.93
22-05-2025	Butter	9.21	8.37	92	88	4.49
22-05-2025	Potatoes	7.16	8.22	246	242	2.74
23-05-2025	Butter	1.95	8.05	155	128	0.99
24-05-2025	Fish	4.1	6.71	113	94	2.68
24-05-2025	Cheese	4.68	8.21	464	213	0.1
25-05-2025	Bread	6.93	6.77	420	59	2.35
25-05-2025	Pork	8.73	7.82	240	208	2.13
26-05-2025	Cheese	7.79	7.7	416	218	1.88
26-05-2025	Beef	1.91	7.81	68	87	4.28
26-05-2025	Apples	9.6	8	494	229	1
27-05-2025	Fish	3.32	7.57	175	235	3.92
27-05-2025	Oranges	8.15	7.26	292	85	4.25
27-05-2025	Milk	4.89	8.2	130	214	3.9
28-05-2025	Butter	7.42	8.34	223	226	0.65
28-05-2025	Apples	8.78	8.36	442	286	3.04
28-05-2025	Bread	8.93	7.64	455	299	4.3
29-05-2025	Yogurt	5.62	6.5	446	223	3.28
29-05-2025	Pork	5.78	8.19	234	265	2.14
29-05-2025	Tea	0.98	7.42	326	266	0.94
30-05-2025	Beef	1.41	7.21	412	160	4.41
30-05-2025	Oranges	7.8	6.74	164	245	3.18
31-05-2025	Chicken	0.78	7.98	475	67	2.54
31-05-2025	Beef	8.5	7.26	93	126	3.02
01-06-2025	Yogurt	6.14	6.63	436	155	0.79
01-06-2025	Sugar	2.12	6.54	402	259	1.88
02-06-2025	Butter	9.79	7.98	136	66	1.88
02-06-2025	Sugar	7.41	7.1	467	218	4.57
02-06-2025	Butter	3.28	6.99	174	254	3.86
02-06-2025	Bananas	3.41	7.43	145	242	0.21
02-06-2025	Bananas	3.14	7.06	382	256	4.93
03-06-2025	Tomatoes	6.33	8.44	215	107	2.27
03-06-2025	Milk	5.04	8.48	87	194	0.91
03-06-2025	Yogurt	4.7	7.34	374	189	0.49
03-06-2025	Bread	5.3	8.34	445	107	3.68
04-06-2025	Tea	8.6	7.65	317	59	4.71
05-06-2025	Fish	6.76	7.99	417	153	1.48
06-06-2025	Milk	1.02	8.16	382	77	1.73
07-06-2025	Butter	9.51	7.82	124	238	3.69
08-06-2025	Oranges	1.11	7.27	293	77	1.71
09-06-2025	Rice	6.35	7.16	231	77	0.13
10-06-2025	Eggs	7.21	8.35	274	254	2.34
10-06-2025	Bananas	0.99	7.36	331	96	2.24
11-06-2025	Wheat	5.21	8.34	377	107	3.5
11-06-2025	Bread	4.01	7.08	211	165	3.41
11-06-2025	Eggs	3.31	6.61	288	282	1.99
11-06-2025	Bread	3.31	7.57	237	198	1.98
12-06-2025	Milk	0.65	7.84	132	230	2.35
13-06-2025	Pork	8.05	7.62	403	262	4.77
13-06-2025	Beef	0.72	8.28	326	201	1.37
13-06-2025	Oranges	3.24	7.57	221	245	2.37
13-06-2025	Butter	2.1	7.92	493	253	2.49
13-06-2025	Rice	4.56	7.2	232	242	2.32
14-06-2025	Cheese	5.38	6.91	229	190	1.66
14-06-2025	Eggs	2.08	6.8	409	163	4.82
14-06-2025	Apples	4.2	8.44	137	153	4.74
15-06-2025	Sugar	8.49	6.77	464	114	2.36
16-06-2025	Milk	7.95	7.14	162	294	1
16-06-2025	Yogurt	7	8.01	121	164	0.88
16-06-2025	Milk	7	7.58	346	129	3.1
16-06-2025	Pork	5.58	6.5	227	211	3.07
17-06-2025	Butter	4.76	8.21	278	130	0.68
17-06-2025	Pork	1.93	7.5	310	135	0.36
18-06-2025	Wheat	1.71	7.68	118	211	2.61
18-06-2025	Milk	1.86	7.35	282	282	3.26
18-06-2025	Bread	5.98	7.49	433	59	3.97
20-06-2025	Chicken	5.22	8.25	316	293	3.17
21-06-2025	Cheese	5.98	6.57	69	195	2.47
21-06-2025	Bread	2.43	8.44	241	188	4.93
21-06-2025	Coffee	1.24	7.09	470	181	2.8
21-06-2025	Bread	1.84	7.17	54	197	3.36
22-06-2025	Bananas	6.31	8.23	500	264	3.66
22-06-2025	Milk	2.5	7.29	98	66	4.69
22-06-2025	Apples	1.98	8.44	329	299	2.59
22-06-2025	Potatoes	5.05	6.84	487	199	3.26
22-06-2025	Rice	8.17	6.89	414	69	0.43
22-06-2025	Tomatoes	4.81	7.15	217	101	0.63
23-06-2025	Eggs	5.97	6.73	441	111	1.87
23-06-2025	Sugar	3.24	7.85	492	270	0.4
24-06-2025	Oranges	7.87	8.26	93	59	2.73
24-06-2025	Tomatoes	7.63	6.96	425	134	1.78
24-06-2025	Butter	5.59	6.86	371	99	1.38
24-06-2025	Bananas	7.68	7.28	422	208	1.73
24-06-2025	Butter	7.62	7.83	97	127	1.07
25-06-2025	Apples	1.71	7.88	80	121	0.77
25-06-2025	Wheat	1.84	7	339	52	0.73
26-06-2025	Butter	8.73	6.61	413	127	2.34
26-06-2025	Yogurt	5.54	6.89	68	300	1.97
26-06-2025	Wheat	0.85	6.88	342	140	0.18
27-06-2025	Sugar	9.05	6.78	332	79	1.61
27-06-2025	Milk	3.62	6.73	195	166	3.04
27-06-2025	Rice	8.73	8.21	444	221	1.8
27-06-2025	Rice	7.33	8.48	210	147	3.39
29-06-2025	Potatoes	5.65	8.12	326	189	0.19
29-06-2025	Tea	1.01	6.8	167	96	0.28
29-06-2025	Butter	1.21	8.16	296	203	2.47
29-06-2025	Wheat	5.93	7.79	265	264	3.42
30-06-2025	Oranges	6.71	6.52	158	167	1.18
01-07-2025	Tea	4.42	8.49	87	76	3.44
02-07-2025	Milk	2.61	6.95	496	128	2.16
02-07-2025	Rice	9.18	7.83	474	66	0.34
03-07-2025	Potatoes	7.16	6.84	255	208	2.2
03-07-2025	Beef	2.39	8.38	296	171	2.72
03-07-2025	Beef	9.8	7.02	275	117	0.55
03-07-2025	Wheat	9.15	6.7	145	278	1.19
04-07-2025	Eggs	7.1	7.05	319	155	2.67
04-07-2025	Yogurt	4	7.85	404	257	4.89
05-07-2025	Tomatoes	6.45	6.72	437	292	0.99
05-07-2025	Sugar	7.84	7.07	183	107	0.14
05-07-2025	Chicken	8.67	7.56	104	137	1.67
05-07-2025	Fish	2.33	7.51	361	57	2.18
06-07-2025	Tea	3.59	7.96	425	282	4.79
06-07-2025	Chicken	1.85	7.68	74	289	4.48
06-07-2025	Oranges	0.9	6.62	295	257	4.23
06-07-2025	Potatoes	5.64	7.18	351	158	4.83
07-07-2025	Butter	0.54	8.37	390	291	0.91
07-07-2025	Pork	3.98	8.01	439	126	4.19
08-07-2025	Wheat	4.62	8.36	456	183	1.66
08-07-2025	Eggs	0.83	6.9	445	54	2.34
08-07-2025	Milk	5.76	6.51	342	144	4.68
09-07-2025	Fish	9.25	8.03	350	98	4.29
10-07-2025	Chicken	7.89	6.79	125	149	2.29
10-07-2025	Cheese	6.78	8.26	68	292	3.21
10-07-2025	Fish	2.82	8.09	143	226	4.69
10-07-2025	Oranges	8.22	8.47	51	67	1.03
11-07-2025	Coffee	8.18	7.69	370	289	1.74
11-07-2025	Apples	3.79	7.39	286	268	3.74
12-07-2025	Milk	7.6	7.71	496	222	0.62
12-07-2025	Tomatoes	2.73	7.61	59	141	4.42
12-07-2025	Fish	1.93	7.72	423	252	0.69
13-07-2025	Eggs	9.54	7.51	188	191	4.81
14-07-2025	Tomatoes	7.27	7.92	190	158	4.49
14-07-2025	Butter	6.25	8.43	427	273	3.12
14-07-2025	Fish	6.63	6.63	415	254	0.21
14-07-2025	Potatoes	2.8	7.85	122	228	2.06
15-07-2025	Fish	4.71	7.11	237	249	2.8
15-07-2025	Tea	1.91	6.81	90	65	2.98
15-07-2025	Wheat	0.59	8.36	267	91	4.29
15-07-2025	Yogurt	7.27	7.31	120	161	1.4
16-07-2025	Cheese	6.65	7.75	95	299	2.37
16-07-2025	Fish	7.18	6.97	51	102	4.97
16-07-2025	Tea	8.95	8.49	127	216	1.72
16-07-2025	Rice	9.42	8.39	497	64	2.65
17-07-2025	Potatoes	8.4	8.45	233	230	2.11
17-07-2025	Coffee	2.44	6.83	99	245	4.67
18-07-2025	Oranges	7.82	7.82	190	71	4.68
18-07-2025	Oranges	7.01	8.14	293	140	3.6
19-07-2025	Bananas	3.73	7.34	401	242	2.08
19-07-2025	Chicken	5.85	7.56	74	254	2.71
20-07-2025	Tea	9.05	8.06	293	263	3.63
20-07-2025	Bread	2.96	7.9	351	294	2.95
20-07-2025	Coffee	5.91	7.34	472	276	0.84
20-07-2025	Coffee	0.87	7.36	149	200	2.78
21-07-2025	Bread	4.5	8.25	407	185	2.2
21-07-2025	Pork	3.36	6.67	340	287	3.18
21-07-2025	Butter	0.76	8.27	141	246	1.25
21-07-2025	Bread	5.91	6.58	217	145	0.29
21-07-2025	Wheat	6.92	8.07	93	55	0.14
23-07-2025	Coffee	3.54	7.23	397	289	4
23-07-2025	Milk	4.28	7.25	69	177	2.22
24-07-2025	Eggs	4.98	8.26	87	133	4.89
24-07-2025	Rice	0.93	7.26	402	79	4.63
25-07-2025	Tomatoes	2.55	7.1	107	145	3.95
25-07-2025	Yogurt	8.62	6.73	225	138	2.47
26-07-2025	Fish	6.74	7.03	467	252	4.59
27-07-2025	Rice	1.69	6.97	178	290	3.74
27-07-2025	Cheese	2.26	8.13	60	150	2.82
27-07-2025	Fish	6.06	7.66	287	75	2.73
27-07-2025	Apples	8.68	8.29	61	257	0.73
27-07-2025	Chicken	4.77	7.68	438	241	0.79
27-07-2025	Oranges	9.52	7.62	58	206	1.67
27-07-2025	Bananas	9.12	7.55	113	183	2.91
28-07-2025	Fish	2.43	7	366	141	0.86
28-07-2025	Eggs	3.6	6.7	427	155	4.36
29-07-2025	Wheat	6.9	7.18	198	225	3.23
29-07-2025	Oranges	7.76	6.99	200	215	3.24
30-07-2025	Bananas	3.88	7.1	306	120	4.08
30-07-2025	Wheat	8.11	7.66	115	290	3.22
30-07-2025	Eggs	3.87	8.39	478	66	2.23
31-07-2025	Apples	2.73	6.53	95	282	0.64
31-07-2025	Tea	0.98	8.13	497	60	4.28
31-07-2025	Chicken	9.07	6.62	373	300	3.6
31-07-2025	Eggs	3.26	7.47	185	104	0.11
31-07-2025	Coffee	6.52	7.9	488	75	4.98
31-07-2025	Yogurt	3.24	6.51	144	178	4.55
31-07-2025	Tomatoes	3.71	7.29	365	120	1.87
31-07-2025	Potatoes	7.93	8.12	361	53	0.71
01-08-2025	Rice	5.99	6.74	53	146	3.31
01-08-2025	Potatoes	4.04	8.01	234	211	3.36
02-08-2025	Pork	5.13	7.18	466	201	3.83
02-08-2025	Milk	5.88	7.43	109	285	0.54
03-08-2025	Milk	3.71	6.73	166	80	2.85
03-08-2025	Bread	8.54	6.68	289	206	3.29
03-08-2025	Potatoes	9.53	7.42	158	261	0.77
04-08-2025	Cheese	7.75	6.87	398	280	1.74
04-08-2025	Eggs	0.86	7.21	120	117	1.9
04-08-2025	Tomatoes	2.68	7.9	383	214	4.07
04-08-2025	Chicken	3.34	8.44	178	95	0.33
05-08-2025	Bread	4.78	8.25	399	60	3.14
06-08-2025	Chicken	9.43	8.44	299	60	1.88
06-08-2025	Cheese	5.97	6.88	113	229	3.83
06-08-2025	Rice	6.07	8.01	258	99	0.94
07-08-2025	Bread	7.77	8.43	147	124	2.25
07-08-2025	Tea	6.45	7.52	464	242	4.57
07-08-2025	Apples	7.98	8.18	197	95	2.56
07-08-2025	Eggs	4.88	7.41	411	73	3.39
08-08-2025	Cheese	6.35	7.97	176	112	0.45
08-08-2025	Milk	5.01	7.74	280	230	3.94
10-08-2025	Oranges	9.48	7.01	370	212	3.06
10-08-2025	Pork	4.75	6.79	381	251	0.7
11-08-2025	Tea	2.43	7.03	385	197	2.41
11-08-2025	Tea	5.61	6.79	360	68	1.34
12-08-2025	Tomatoes	1.33	6.68	429	201	4.69
12-08-2025	Fish	2.12	7.98	329	101	2.43
12-08-2025	Wheat	6.39	8.14	90	222	3.85
12-08-2025	Sugar	4.35	7.25	418	118	1.91
13-08-2025	Beef	6.05	7.01	219	169	3.58
14-08-2025	Bread	1.3	7.44	90	282	4.03
14-08-2025	Apples	2.84	8.3	289	244	2.68
15-08-2025	Beef	2.83	7.94	85	51	3.77
15-08-2025	Pork	3.89	7.42	376	282	0.16
16-08-2025	Butter	9.02	8.29	282	73	1.33
16-08-2025	Wheat	3.79	7.32	368	174	1.47
16-08-2025	Bananas	9.52	8.32	372	165	3.73
16-08-2025	Pork	7.84	6.55	499	280	4.73
16-08-2025	Potatoes	9.26	7.2	152	280	3.26
16-08-2025	Pork	0.85	7.64	270	147	1.75
17-08-2025	Pork	5.4	7.62	303	84	1.2
17-08-2025	Bread	3.48	7.17	434	80	1.33
17-08-2025	Tea	8.25	8.35	410	62	2.03
19-08-2025	Cheese	3.21	8.45	479	231	3.5
20-08-2025	Fish	3.1	8.43	200	165	4.04
20-08-2025	Pork	4.65	7.95	128	225	2.82
20-08-2025	Rice	9.08	6.59	271	298	4.49
21-08-2025	Tomatoes	3.35	7.6	442	51	0.66
21-08-2025	Sugar	2.49	6.51	168	105	0.55
21-08-2025	Rice	0.97	7.69	383	196	1.58
22-08-2025	Tomatoes	3.48	7.95	437	221	2.3
22-08-2025	Coffee	1.38	7.27	142	158	0.84
23-08-2025	Apples	7.25	7.37	183	79	1.64
23-08-2025	Bananas	1.56	6.86	267	186	3.82
23-08-2025	Wheat	9.61	8.4	201	149	4.51
23-08-2025	Beef	9.45	7.71	308	87	0.46
24-08-2025	Pork	3.02	6.8	466	97	3.69
24-08-2025	Rice	5.57	8.39	70	249	0.72
24-08-2025	Yogurt	5.29	8.49	349	164	4.51
25-08-2025	Pork	2.44	7.55	182	190	2.47
25-08-2025	Beef	4.25	6.96	481	111	2.15
26-08-2025	Wheat	7.19	6.9	431	287	0.5
28-08-2025	Eggs	3.09	6.81	108	53	4.8
28-08-2025	Tea	1.9	7.07	432	220	4.26
28-08-2025	Chicken	3.55	7.78	258	94	2.94
28-08-2025	Bread	9.26	7.76	320	50	0.83
28-08-2025	Yogurt	7.59	7.85	439	268	2.34
29-08-2025	Eggs	4.8	6.98	335	242	0.16
31-08-2025	Sugar	4.67	6.9	386	288	4.04
31-08-2025	Milk	8.75	6.73	136	55	2.74
31-08-2025	Potatoes	9.64	6.71	456	246	2.98
01-09-2025	Apples	9.55	7.68	274	263	0.47
02-09-2025	Wheat	8.17	7.61	419	288	3.42
02-09-2025	Coffee	2.22	7.41	89	195	2.33
03-09-2025	Chicken	7.8	6.82	306	182	4.96
03-09-2025	Sugar	4.64	8.39	148	114	0.95
03-09-2025	Apples	7.25	7.42	352	183	2.63
03-09-2025	Coffee	7.52	7.55	141	180	1.92
03-09-2025	Fish	7.98	7.15	137	246	1.43
03-09-2025	Sugar	9.58	7.02	335	190	4.46
04-09-2025	Milk	1.61	6.76	58	172	1.81
04-09-2025	Tea	1.98	7.89	435	98	3.61
06-09-2025	Yogurt	4.84	7.65	272	237	2.06
06-09-2025	Sugar	8.31	8.03	463	299	4.76
06-09-2025	Coffee	3.71	7.05	438	218	2.34
07-09-2025	Butter	6.49	8.04	208	193	3.26
07-09-2025	Coffee	9.94	6.56	217	281	1.98
07-09-2025	Potatoes	8.1	8.4	93	113	3.88
08-09-2025	Fish	1.37	8.03	414	71	1.83
08-09-2025	Yogurt	5.03	7.11	402	111	0.93
08-09-2025	Tomatoes	5.24	7.95	257	63	4.77
09-09-2025	Oranges	1.45	7.55	422	242	4.06
10-09-2025	Sugar	1.83	7.93	419	154	0.62
10-09-2025	Cheese	2.24	8.06	476	161	0.57
10-09-2025	Milk	8.93	7.46	116	119	3.64
10-09-2025	Coffee	2.13	7.59	426	262	2.51
11-09-2025	Rice	7.48	6.54	244	101	4.53
11-09-2025	Butter	3.37	7.92	292	217	0.27
11-09-2025	Sugar	7.09	7.45	255	84	3.84
13-09-2025	Pork	0.67	6.51	425	113	1.21
13-09-2025	Butter	7.02	8.13	419	119	4.04
13-09-2025	Chicken	3.57	6.53	76	272	1.7
14-09-2025	Chicken	2.06	7.93	292	52	1.66
14-09-2025	Cheese	7.42	7.63	84	297	0.85
15-09-2025	Butter	1.62	7.53	139	280	2.31
15-09-2025	Oranges	2.24	6.71	325	115	1
16-09-2025	Sugar	8.1	7.8	458	92	0.65
16-09-2025	Bread	2.64	7.67	343	172	1.44
16-09-2025	Sugar	3.95	7.11	99	221	0.17
16-09-2025	Bread	8.53	8.4	241	71	3.44
16-09-2025	Fish	3.03	7.3	406	178	1.22
17-09-2025	Sugar	8	7.26	351	255	3.73
17-09-2025	Oranges	6.45	8.18	342	205	2.01
17-09-2025	Milk	9.36	7.68	242	72	0.13
17-09-2025	Pork	8.55	6.55	404	223	2.71
17-09-2025	Butter	8.8	7.11	427	52	2.55
17-09-2025	Fish	7.34	7.94	380	299	2.81
19-09-2025	Oranges	7.1	7.6	95	258	1.12
19-09-2025	Cheese	3.06	6.55	161	211	2.65
20-09-2025	Cheese	0.5	6.68	359	296	3.13
20-09-2025	Sugar	5.62	7.49	324	260	1.23
20-09-2025	Sugar	0.65	8.43	423	215	4.5
20-09-2025	Beef	3.59	7.23	175	252	2.93
21-09-2025	Tomatoes	2.49	7	365	256	4.46
21-09-2025	Tomatoes	5.48	8.04	356	170	1.24
22-09-2025	Tea	5.75	6.63	64	154	3.2
22-09-2025	Chicken	6.51	7.36	190	138	4.86
22-09-2025	Yogurt	8.96	6.78	444	226	1.55
23-09-2025	Butter	6.29	6.57	191	153	0.8
23-09-2025	Butter	7.52	7.82	239	256	0.96
23-09-2025	Yogurt	2.8	7.64	100	259	2.93
23-09-2025	Chicken	5.47	7.08	335	220	0.9
24-09-2025	Potatoes	3.65	8.44	288	206	4.18
24-09-2025	Tomatoes	7.74	6.76	483	56	1.37
25-09-2025	Beef	8.97	7.91	500	247	0.97
